id,date,temperature_celsius
4932,2023-12-04,-13.77
4933,2023-01-05,19.8
4934,2023-02-06,-9.75
4935,2023-03-07,6.69
4936,2023-04-08,38.43
4937,2023-05-09,13.48
4938,2023-06-10,-29.54
4939,2023-07-11,40.62
4940,2023-08-12,-10.97
4941,2023-09-13,17.11
4942,2023-10-14,8.06
4943,2023-11-15,2.81
4944,2023-12-16,-23.65
4945,2023-01-17,18.01
4946,2023-02-18,-10.42
4947,2023-03-19,13.79
4948,2023-04-20,19.58
4949,2023-05-21,14.6
4950,2023-06-22,36.02
4951,2023-07-23,-26.09
4952,2023-08-24,-18.14
4953,2023-09-25,22.26
4954,2023-10-26,-27.06
4955,2023-11-27,38.31
4956,2023-12-28,23.36
4957,2023-01-01,37.04
4958,2023-02-02,-6.12
4959,2023-03-03,43.63
4960,2023-04-04,-26.08
4961,2023-05-05,3.36
4962,2023-06-06,-15.74
4963,2023-07-07,23.77
4964,2023-08-08,18.89
4965,2023-09-09,25.32
4966,2023-10-10,17.6
4967,2023-11-11,32.98
4968,2023-12-12,-15.81
4969,2023-01-13,6.43
4970,2023-02-14,16.32
4971,2023-03-15,44.52
4972,2023-04-16,-22.55
4973,2023-05-17,-6.06
4974,2023-06-18,-0.51
4975,2023-07-19,0.32
4976,2023-08-20,-24.59
4977,2023-09-21,4.19
4978,2023-10-22,14.04
4979,2023-11-23,-6.57
4980,2023-12-24,-19.24
4981,2023-01-25,25.57
4982,2023-02-26,-8.05
4983,2023-03-27,12.16
4984,2023-04-28,11.97
4985,2023-05-01,25.67
4986,2023-06-02,18.96
4987,2023-07-03,-21.26
4988,2023-08-04,28.38
4989,2023-09-05,20.32
4990,2023-10-06,48.98
4991,2023-11-07,8.69
4992,2023-12-08,25.09
4993,2023-01-09,44.71
4994,2023-02-10,48.9
4995,2023-03-11,-7.03
4996,2023-04-12,18.71
4997,2023-05-13,-4.68
4998,2023-06-14,12.03
4999,2023-07-15,49.6
5000,2023-08-16,-1.69
